CS_angle,F_alt,rate_HC,P_angle,Windspeed,Airspeed,Engine_thrust,Attack_angle,P_rate,Roll_rate,Yaw_rate
0.6251,11.821,-58.9949,-0.094965,62.16,123,8.58,4.4,-11.3,-9.9,19
4.9457,9.601,-64.917,0.174327,76.59,87,8.406,4.1,18.7,-2.6,6.9
2.3787,11.61,149.7512,-0.433976,35.59,83,7.352,3.8,43.8,-12.3,2.7
1.7127,10.285,-24.9406,0.298934,46.84,86,8.522,3.1,-2.6,0.2,9.6
4.9557,11.896,42.5917,0.504479,55.19,173,9.416,4.9,-22.5,19.3,-25.5
3.2553,10.42,-75.3306,0.37668,63.1,130,9.337,2.2,-12.1,-2.2,-0.8
4.5198,9.146,-13.5415,0.152057,48.83,130,7.533,3.3,-16.8,-3,21.9
1.5645,10.191,-51.243,0.480569,31.4,124,9.933,3.4,18,-13.8,-4.6
1.214,9.834,116.561,-0.000708,43.88,92,9.212,2.5,-0.4,-4.4,-10.9
0.432,9.773,14.2217,0.168989,31.11,158,7.362,4.1,10.4,9.9,25.2
0.2424,9.295,130.9534,0.671139,72.27,180,9.779,4.1,3,12.9,1.2
0.1593,11.546,65.781,-0.253684,71.7,176,8.026,4.6,22.7,0.9,-27.4
0.8284,9.529,-88.664,-0.156835,63.74,102,9.022,3.8,1.7,19.2,-17.1
3.2576,11.732,32.7973,0.352679,76.81,65,8.77,4.4,18.3,-5.1,25.1
1.0931,10.769,-0.05,0.731614,44.56,59,9.644,3.2,34.4,9.3,-2.5
4.075,8.602,130.6364,-0.277431,68.8,175,8.927,2.1,-19.9,24.3,-12.7
2.565,10.714,-60.2501,0.346391,42.25,86,7.364,2,13.7,13.4,21.3
0.775,9.533,-86.6807,0.09189,46.65,69,8.64,2.4,22.8,-24.9,-10.2
3.9707,10.358,18.3925,-0.061382,38.77,41,9.006,4.9,-26.9,-15,27.8
2.6165,11.204,12.1017,0.357415,71.33,111,10.93,4.3,-13.6,-16.5,22.4
2.6717,10.765,37.974,-0.397507,42.62,78,8.577,4.7,-9,-23.5,24.5
1.0925,10.127,124.9622,0.645443,33.3,172,7.889,3,30.9,-14.9,-29.5
3.2682,9.451,-71.725,0.244452,46.72,139,8.416,3.2,-25.3,-22.4,3.3
1.7484,11.219,-31.0438,-0.130859,60.95,77,10.336,3.6,-12.4,6,-15.5
2.6581,9.092,145.5971,0.157314,62.4,194,7.059,2.8,11.8,-0.7,-18.3
2.557,10.087,57.3779,0.208341,72.43,80,7.039,3.7,13,1.1,-7.4
3.7499,9.371,-45.6956,-0.146825,43.41,157,9.768,2.8,37.4,24.6,-10
3.0746,10.283,27.823,0.001902,74.74,130,7.955,5,-1.6,-24.5,-10
3.8116,8.197,87.9229,0.721139,60.25,77,7.28,4.7,0.2,9.9,28.8
4.7747,11.086,-72.7531,-0.302504,77.3,121,10.522,2.6,14.9,-16.2,6.4
2.3301,11.308,28.8956,-0.139785,69.6,188,7.804,3.7,4.9,14.4,22.7
2.8418,9.477,19.7431,0.140265,31.05,135,8.921,3.1,10.4,-8.1,-17.1
2.5151,11.99,-27.2479,0.25111,70.11,67,7.578,4,-17.6,-24.6,13.7
2.2676,10.974,-23.1574,0.61294,35.29,119,9.093,4.5,39.5,-4.6,27.1
1.4956,11.993,134.4705,-0.027426,52.32,178,7.292,3.3,3.5,-2.7,5.6
3.2952,10.939,-99.5832,0.542803,70.09,110,10.219,4.9,-5.3,-21,-25.9
1.9677,10.382,18.816,0.407031,63.72,161,7.878,3.9,-22.2,-17.3,4.2
4.523,10.008,101.6785,0.613716,61.88,187,9.284,2.2,-16.7,18,18.5
2.0689,8.815,-13.1378,-0.011941,40.28,91,10.594,2,-7.7,17.6,16.3
0.3323,9.378,-41.5847,-0.116598,67.61,178,10.875,4,-10.1,12.7,4.7
2.0424,8.013,35.6371,0.367944,32.18,66,9.596,2.9,23.7,-2,-12.6
1.2261,9.563,73.7081,0.175196,65.28,109,7.823,2,-2.3,-19.8,1.4
4.7762,9.532,19.0695,0.759448,51.15,180,7.503,5,-8.1,24.7,2.8
4.3118,8.192,122.4838,0.276244,64.01,196,9.395,3.8,-0.3,-16,20.6
1.3875,8.847,-34.6246,-0.358592,55.03,135,9.629,2.7,28.7,10.4,23.5
0.7073,11.285,151.5566,0.162944,32.82,167,9.328,4.1,35.4,-18.9,6.4
4.3071,9.172,-22.133,0.567859,47.63,74,9.424,4.4,26.2,8.9,29.9
4.4357,9.624,16.2986,0.513868,75.11,191,8.705,3.1,-18.2,-9.3,-2.4
0.6633,9.096,-93.7439,-0.340674,41.98,120,10.575,3.2,-26.7,2.9,-2
4.7491,9.43,-42.432,0.750994,60.14,138,9.68,3.5,40.7,-16.4,-24.8
1.4554,10.91,-98.5416,-0.017756,48.5,193,10.132,2.3,4.4,-9.6,-11.6
3.5635,10.155,-52.2748,-0.399751,72.33,68,9.649,4.5,35,-2.9,5.4
2.5875,11.977,63.4317,-0.204649,70.13,199,7.551,4.9,11.1,8.8,-14.1
3.31,11.606,-32.0114,0.102782,50.71,143,8.09,3.8,29.7,-1,-26.7
1.7831,11.997,66.8019,-0.251153,56.54,152,10.531,2,40.4,14.3,-11.5
0.2557,10.84,-105.8401,-0.360438,31.86,137,7.083,4.7,-0.6,14.9,11.2
1.2467,10.805,-65.5255,0.296218,52.13,105,10.657,2.7,-23,-19.5,11.8
1.1718,10.541,-2.4627,0.167683,72.39,190,7.044,2,-19.5,23,10.1
3.1463,11.421,10.6794,-0.24658,54.8,99,9.79,2.4,34.9,10.9,8.6
1.6386,9.834,-71.5932,-0.322107,64.99,52,7.534,2.2,39.6,-5.8,-1.9
1.8089,10.72,80.4061,0.414608,59.34,140,8.951,3,-24.1,-0.1,13.5
1.042,8.236,15.1799,0.56762,71.14,185,10.568,4.1,31.3,-20.8,-3.6
3.8856,9.336,17.5732,0.468817,59.06,127,7.472,3.4,23.1,22.9,-22.7
0.3093,10.03,-54.6379,0.721793,48.22,63,10.092,4.8,-18.9,-10.2,14.3
2.0143,11.174,17.7024,0.481973,49.94,110,9.117,2.6,43.5,20.7,-9.9
0.241,8.007,83.6508,-0.510261,49.74,65,8.641,2.1,1.8,-5.5,-29.6
3.3563,9.42,12.1967,-0.120813,53.51,159,9.373,3,-11.6,-19.2,22.2
0.4222,11.195,45.4319,0.486833,32.77,64,9.549,4.3,43.3,-23.7,-29.6
4.8446,10.077,41.8366,0.577451,39.09,179,9.937,2.8,14.9,15.5,-3.4
0.4068,8.964,-22.063,-0.324375,70.75,106,7.938,3.7,-5.9,-23.4,-16.9
2.3184,9.731,17.2321,-0.048016,66.67,153,7.848,2.5,-10.8,-4.4,-14.8
2.6246,11.752,107.32,-0.379563,43.4,70,10.118,4.4,-29.8,-19.3,29.4
2.9636,9.175,-96.0815,-0.052939,33.09,62,7.972,2.5,-23.3,16.1,-19.3
2.2118,10.443,-98.614,0.141955,75.16,176,10.619,5,28.9,6.5,-12.2
1.2362,8.977,119.6323,0.530402,62.49,75,9.566,3.9,23.4,-1.1,18.1
3.1552,9.528,-19.4766,0.003471,53.22,182,9.925,3.7,25.6,-25,2.1
2.5402,8.909,141.2643,0.582964,73.17,58,8.236,2.1,15,-18.4,-9.1
1.264,10.683,121.3625,0.34781,64.39,101,9.128,4.5,-1,-6.5,-25.1
0.435,9.886,21.1947,-0.515057,39.09,69,8.813,4.9,13.9,9.9,16.4
0.9674,9.817,-100.0724,0.620709,68.42,149,8.599,4.3,-26.9,-0.3,-21.3
4.7988,11.263,30.3694,0.033711,59.72,165,7.277,3.4,4.6,16.1,4.1
3.9416,10.447,129.6948,-0.265992,75.02,61,9.271,4,2.1,-5.4,4.2
1.3295,11.679,-0.648,0.224187,35.19,77,9.487,3.1,4.8,-6.8,-20.7
4.045,11.145,101.9847,-0.511334,68.27,89,9.513,3.7,-9.8,3.8,9.6
4.1749,8.682,105.2511,0.779739,69.69,74,7.064,4.1,22.6,2.8,-12.7
1.4826,11.148,-31.7926,0.154234,51.22,193,7.008,2.2,-22.9,23.4,7.4
1.5393,9.873,-88.5515,-0.019883,52.97,112,10.213,3.1,-14.4,18.1,5.7
4.5035,11.659,28.352,0.573147,68.23,167,7.173,3.9,40.9,-5.3,-22.3
2.4078,8.055,-32.6325,-0.496396,34.71,120,10.323,4.7,-6.3,1.7,23
1.2479,10.399,-60.2685,0.271986,79.29,185,10.631,2.4,24.5,16.8,-24.4
0.8455,10.504,87.7771,0.752742,66.65,192,9.625,2,15.4,14.5,-21.6
3.8099,8.238,60.2585,0.541241,66.98,52,7.238,3.4,18.8,14.5,-29.1
0.596,8.596,58.4931,-0.329832,61.96,66,9.113,3.4,3.9,-5.6,-29
0.293,9.826,145.816,0.116796,37.41,131,8.659,2,-5.8,-23.5,-28
4.1397,10.32,142.6075,0.718281,64.62,44,9.049,2.6,26.4,18.6,21.9
3.2792,11.597,-77.4181,0.295909,60.36,50,7.757,3,12.4,-10.4,0
1.2223,11.507,-59.82,0.082964,35.17,90,8.112,4.4,23.8,-3.1,-21.9
4.999,11.017,-100.104,0.562797,57.98,146,7.186,3.7,40.7,2.7,28
1.0701,8.348,135.9136,0.014049,79.79,169,10.242,3.2,8.2,-5.1,28.9
1.8296,10.053,104.0084,0.544094,79.21,164,7.419,4.2,-9.5,-20.5,-20.7
2.8088,9.298,108.8336,-0.350135,71.59,134,10.695,4.2,44,-16.8,-1.8
4.5491,11.754,-5.4584,0.422258,76.65,80,9.316,2.4,-2.6,15.4,-2.2
4.1492,9.14,151.9329,0.566946,63.31,97,7.333,3.2,3.4,24.3,5.7
1.4153,11.499,43.5378,-0.472853,54.65,59,10.105,2.9,12.1,1.5,-23.4
2.3545,10.652,3.1926,0.423319,53.49,49,8.353,3,-27.6,15.1,14.2
2.4142,9.537,-31.9799,0.4195,62.75,146,9.719,4.8,-27.9,18.4,14.5
0.8195,8.006,-55.3305,0.713758,66.09,43,9.26,2.6,-23.3,-23.3,21.6
3.1807,10.52,48.9521,-0.316709,77.95,127,10.208,2.1,21.2,-12.2,-11.9
3.4865,10.236,41.4974,0.617647,42.3,147,8.938,4.5,0.9,-2.1,-1.3
2.7305,10.754,114.3654,0.202984,75.59,50,8.423,3.5,11.4,-21.2,2.7
2.7942,11.363,-85.023,0.247125,53.37,124,7.898,4.3,38.2,-23,-21.5
4.1326,10.756,128.243,0.492252,42.76,130,7.975,3.6,4.4,-8.6,20.2
2.8964,8.604,130.8361,-0.014484,51.13,192,9.051,2.1,30.6,19.8,5.4
2.1724,10.737,-90.4731,0.70366,67,134,7.034,3.6,36,4.1,-10.9
3.5827,8.893,-37.4892,-0.060554,37.54,160,9.242,2.1,44.2,-14,5.7
2.5558,8.47,-29.6104,0.298463,72.89,63,9.036,3.5,41.5,8.2,21.7
0.8982,11.426,75.6336,0.44523,40.95,68,9.783,3.3,-13,-24.2,-11.7
3.483,9.796,-59.9404,0.7112,69.65,135,8.286,4.5,35.2,20,25.1
1.756,10.694,-75.9568,0.100126,46.75,152,7.008,2.8,14,-19.7,28.8
4.0029,9.281,108.6103,0.524619,55.77,116,7.436,2.5,-19.4,-17,-16.3
4.5518,9.479,-1.4205,-0.124385,63.01,155,9.286,2.2,-13.1,-23.5,12.9
0.0756,10.452,-91.0137,-0.379856,75.35,145,9.086,5,39.6,0.3,18.8
4.3776,9.385,34.5575,0.72169,78.77,77,10.777,2.6,24.3,1,-5.1
1.2922,9.592,-58.588,-0.130497,48.46,118,7.088,3.7,-8.9,-8.7,-15.3
0.5408,8.882,46.8447,-0.10545,78.9,142,10.618,2,14,-12.6,-29.4
4.9697,9.267,-19.3752,-0.060213,41.64,91,9.264,3.1,12.3,6.6,15.9
3.062,8.46,13.8483,0.766642,77.54,112,7.485,3.4,-15.1,3.4,4.6
2.0035,9.381,-33.8668,0.008949,75.1,41,9.761,3.9,27.8,21,24
2.8293,10.693,130.902,-0.462286,48.72,181,8.616,4.8,16.1,18.5,2.2
1.2067,8.193,-16.7954,0.71759,51.05,110,10.762,4.7,18,20.3,13.6
2.4129,10.968,115.3743,0.330373,30.56,56,10.594,4.2,37.9,-23,24.6
4.1669,8.468,-62.3882,0.309283,30.39,194,8.158,3.8,13.1,9.9,-21.9
2.1224,10.851,125.8936,0.038501,67.51,144,7.422,5,43.9,14.1,2.8
3.4411,9.081,-68.9039,0.257004,64.17,135,7.39,4,-10.3,-7.4,-23.5
4.6473,8.364,-46.1913,0.266145,39.95,59,10.464,3,24.3,-24.6,9.8
0.8735,10.033,98.6401,0.528836,32.28,134,7.596,2.5,-14.3,21,5.4
2.9303,8.064,-66.3837,0.584273,55.07,62,10.381,4.3,20.5,12.8,9.7
4.9756,9.215,27.64,0.725263,67.77,173,9.198,4.2,-24.6,-1.9,-8
3.0467,9.32,-31.6361,-0.050769,78.48,181,10.401,4.2,33.6,14,-23.1
0.136,10.393,93.9118,-0.265185,69.1,153,9.396,2.4,17.4,16.1,-8.7
4.9451,11.788,100.5346,0.400452,43.66,68,8.132,4.8,-25.2,-15.1,-14.2
0.0782,8.427,74.3107,0.368068,69.83,91,10.408,3.6,38.4,19.7,-12.5
3.4099,9.474,-61.078,0.238839,44.24,85,10.83,3.1,31.7,-8.2,2.1
4.063,11.339,36.2563,-0.179103,32.18,137,7.287,4.9,24.5,-25,9.9
2.7791,11.087,-62.0246,-0.290069,79.06,106,7.519,4.8,42.4,-16.9,22.6
2.4557,9.984,-23.7873,-0.256105,53.05,82,7.711,3.9,25.9,-25,4.5
1.0993,8.728,132.1326,0.720218,44.37,45,8.757,2.5,-19,-22.8,26.2
1.5472,9.788,0.2186,-0.36523,62.35,137,8.201,3.6,38.3,-24.8,-13.3
2.2568,11.443,122.9949,-0.018771,65.83,170,7.196,2,-26.5,1.8,-21
0.308,10.957,62.2075,-0.255223,38.35,142,8.654,4.4,33.7,-3,-15.2
4.1963,8.98,149.4925,0.371807,35.79,113,8.93,3.2,-8,-23.2,9.1
3.0888,8.478,59.294,0.351844,47.15,89,9.963,3.2,-7.4,-0.6,-25.1
4.0278,8.386,-49.3583,-0.05322,37.11,170,9.033,2.3,38.6,10,4.2
2.3133,9.257,65.0048,0.12667,75.09,142,10.931,2.4,17.2,19.8,-14.2
1.0973,11.065,7.7058,0.044991,78.38,143,10.874,2.3,0.8,-12.7,20.5
4.0661,9.889,34.7226,0.065876,79.25,90,8.995,2.1,-23.5,18.9,2.2
3.345,10.585,1.6717,0.718376,67.23,156,9.867,2.5,18.8,-10.5,-19.3
2.1763,10.652,62.9721,0.210555,78.97,71,10.182,4.1,15.3,24.1,25.4
0.8779,11.029,79.2118,0.623472,57.3,175,10.373,4.4,20.6,-9.3,6.8
0.3351,8.271,0.2806,0.298944,58.98,133,8.216,3.9,42.1,3.3,-15.1
4.4481,10.987,146.1331,-0.414357,67.84,169,9.819,4.3,-8.6,21,-6.7
3.5612,9.971,72.2708,-0.188081,56.43,137,9.625,4.9,-28.3,8.4,7.8
0.6301,8.394,-71.1969,0.406507,55.36,186,9.418,5,-18.3,-8,-27
3.9475,9.711,47.9651,-0.194856,50.99,199,7.266,2.3,42,-21.6,18.4
0.3065,9.284,-16.94,0.558971,36,98,10.14,2.6,-22.3,13.1,-20.8
4.6216,10.163,66.572,0.368749,77.4,100,9.168,3.4,14.4,19.8,-23
1.3519,10.699,-61.2675,-0.344961,37.59,45,7.205,2.2,42.6,23.2,29.6
4.2324,11.208,-13.4664,0.51855,70.4,54,7.948,3.1,11.7,-4.3,8.9
1.9846,8.944,118.3167,-0.517161,30.79,59,8.718,2.1,-3.3,3.3,-1.5
1.4921,8.629,10.8244,-0.373825,53.21,138,9.309,2.9,16.4,-22.4,27.5
0.2721,9.201,-62.8736,0.210618,48.99,171,7.263,4.5,-9.3,1.5,28.2
2.994,8.092,56.2354,0.634029,39.19,45,7.384,4.2,12.8,-2,16.4
1.2455,11.789,-73.2479,0.034569,49.98,94,9.967,2.1,-16.8,-19.4,17.2
4.3229,9.94,55.2012,-0.346513,55.38,181,9.762,4,-2.5,0.3,23.8
0.5428,11.336,-76.2364,0.28067,62.08,162,10.769,4,1.7,-14.4,26.2
2.679,10.33,145.5927,-0.002072,70.05,82,10.878,4,-6.7,11.5,4.1
0.1519,9.73,-38.8084,0.732227,66.47,109,9.61,3,42.9,-24.9,-15.6
2.9492,9.51,138.6976,0.150837,69.14,102,8.609,3.6,22.4,-2.2,18.4
2.9484,10.378,-12.304,0.722806,41.42,90,7.603,4.8,13.5,10,15.3
4.81,10.275,95.0972,-0.167919,30.22,51,10.2,3,-5.2,9,5.3
1.8455,10.546,44.7113,-0.394568,75.65,147,7.352,4.7,11.4,2,-27.6
4.8436,8.798,33.5198,-0.449317,48.24,104,10.212,2,4.2,24.7,-9.5
1.0198,8.997,-97.6055,-0.028102,33.72,145,7.718,4.4,7.7,-8.3,-14.2
4.6405,10.217,151.6417,-0.093372,34.78,161,8.515,2.2,-9.1,19.3,-20.8
3.5433,11.892,-30.6606,0.444889,52.46,58,7.539,3.2,12.7,3.5,22.8
2.9876,11.38,93.7717,-0.380518,53.17,152,9.192,3.7,27.5,-6,-21.4
0.4234,11.932,86.7379,0.470986,50.99,62,7.602,3.9,3.1,-21.7,25.5
2.8957,9.293,-37.6072,0.149025,54.69,106,7.725,3.1,-13.8,-18.9,-21.3
1.4734,10.811,-10.6311,-0.027365,33.43,176,9.039,4.5,-25.8,-24.7,26.7
0.8821,10.621,-60.3978,-0.1991,42.16,55,7.554,2.1,-7.6,15.9,23.8
0.1101,8.841,-99.3008,0.785378,63.09,125,8.197,3.1,6.2,4.6,-7.1
2.6332,8.352,-63.8502,0.648548,71.79,88,7.416,4.7,26.3,-10.3,-11.1
2.5367,8.921,117.8681,-0.360024,75.49,44,10.607,2.1,-12.9,9.3,29
1.2936,10.68,-89.507,0.552021,68.1,43,8.649,2.1,30.7,4.7,-21.7
4.0924,11.027,-99.6674,0.641086,69.6,188,10.332,2.7,40.2,21.7,-19
0.484,10.002,-57.1145,0.189543,54.19,176,10.259,3.7,-20.6,-13.8,22.5
0.6763,11.812,-52.9523,0.447972,40.63,59,7.585,2.8,3.5,16.1,-7.9
0.171,11.152,117.4048,0.507916,68.44,145,9.495,2.5,12.7,10.8,22.3
4.34,8.024,-3.941,0.742465,79.53,198,7.316,2.8,-2.6,-13.5,8.1
0.966,11.63,-102.2864,-0.378912,55.19,191,10.065,4.4,5.9,16.8,6.9
1.2861,9.538,109.7069,-0.355987,38.99,158,8.32,5,-10.4,3.1,-10.1
4.6067,8.318,-56.4115,-0.186337,46.65,138,8.927,3.6,-2.9,-14.4,24.9
0.4505,9.188,39.3425,-0.429373,43.68,107,9.42,3.1,27,-1.9,14.3
4.2783,11.013,-63.4653,-0.45733,34.16,172,10.083,4.5,26,12.6,-7.6
3.2127,9.032,107.0319,0.463968,65.39,79,8.721,4.1,22,-23.3,-13.4
3.0158,11.057,-1.6585,-0.343541,73.59,198,7.028,4.7,-19.3,8.7,-9.4
1.853,9.258,37.2801,-0.427118,73.88,176,9.913,3.1,-14.4,-18,-17.9
0.5596,11.671,39.19,0.01938,49.58,128,9.796,4.4,44.2,-13.8,24.5
1.4379,9.986,67.0322,0.143815,55.27,89,9.069,2.8,-25.8,5.4,-26.9
1.2313,11.711,37.8981,0.156275,34.54,148,8.212,2.9,36.6,3.4,23.1
2.1503,10.861,-65.6296,0.699244,39.47,133,8.079,4.4,-24.5,-15.4,7.1
2.6952,9.517,108.8169,-0.03255,60.29,46,10.526,4.3,3.5,-7.4,-4.8
1.6228,9.805,14.2155,-0.507166,48.89,50,9.169,4.3,-11.4,-5.2,24.2
1.4469,8.508,41.9951,0.255386,32.66,88,7.489,4.7,-4.6,-9.1,-8.3
0.2913,10.335,-72.1655,-0.33967,69.04,63,9.24,3.7,-6.6,2.2,-1.4
2.1775,8.103,-102.1865,0.714747,64.13,193,9.696,2.6,16.7,20.6,-13.6
3.2281,10.929,46.8528,-0.473443,31.05,116,10.643,3,38.7,-11.1,3.7
4.7711,9.572,-66.9369,-0.307555,68.42,126,7.614,4.5,-16.9,21.3,-5.9
0.3757,11.16,103.0997,-0.480714,34.86,187,7.906,3,-14.3,-7.7,4
3.1171,8.157,35.7352,-0.258173,43.14,166,7.027,4.9,1.3,22.4,28.7
0.7743,11.424,-69.2518,0.781285,64.1,54,7.761,2.9,-3.8,1.8,-18.2
1.71,9.64,32.2364,-0.49395,40.52,56,7.36,2.6,0.7,-14.8,-7.9
3.4009,9.551,-16.6229,-0.479943,78.51,131,9.163,3.5,26.1,-1.6,-4
2.6931,10.25,-58.665,0.518035,39.98,62,8.286,2.7,39.9,-15.4,-18.4
2.6289,8.572,71.892,0.416133,39.21,196,9.405,4.3,8.7,-20.3,8.3
2.4655,11.073,151.6779,0.68087,73.51,161,8.83,3.3,-9.4,15.8,-18.2
2.2116,9.776,34.9065,0.13103,77.33,106,9.47,3.6,9.2,6.1,11.3
0.1254,8.692,-1.8639,0.02605,46.02,134,8.111,2,12.3,-5.1,15.4
4.8903,10.463,120.2321,-0.061056,65.26,185,8.719,3.5,15.9,6.7,7.7
3.7412,9.781,-16.4325,-0.065718,75.33,177,7.708,3.9,27.2,19,-27.4
0.7596,9.687,14.8641,-0.348853,70.52,120,9.728,3.1,9.6,6.4,25.1
2.8428,11.419,147.1761,0.664165,78.31,61,9.911,5,-22,22.2,2.8
2.4569,10.999,-12.5321,0.24111,65.25,99,8.501,4.9,13.9,4.9,3.7
2.3545,10.65,40.3054,0.258559,36.85,191,8.531,3.4,40.9,20.1,-25.8
1.8187,11.764,32.459,0.647845,73.46,174,9.741,4.6,36.1,-21.7,11.7
3.6356,9.244,105.4828,0.758624,65.58,91,7.899,3.7,11.6,20.4,8.1
0.4904,10.032,-69.1077,-0.232971,74.79,142,7.343,4.9,-14.6,-16.5,-6.1
4.8794,10.637,-54.1648,0.285479,35.75,182,9.812,3.5,5.3,1.9,22.2
1.6211,9.394,-48.648,-0.266151,54.56,166,9.894,4,-22,-9.7,1.8
2.8038,10.554,117.2532,0.659244,51.9,137,9.262,2.6,10.8,5.2,3
0.5387,10.335,-73.875,-0.453174,72.79,156,9.42,4.4,31.4,7.6,-12.7
2.5683,8.78,92.7436,0.673367,71.47,51,8.241,4.9,-12,5.4,-5.7
2.7321,11.323,-84.7063,-0.395364,73.12,123,9.328,4.5,43.6,24.3,-18.8
2.5625,11.26,-30.1293,0.302514,37.25,135,7.017,4.8,26.8,-9,-13.7
3.7656,10.583,30.2124,0.618664,38.65,132,7.479,3.6,17.5,-20.7,-12.5
2.5522,8.315,-88.4062,0.333531,34.71,110,9.854,4.4,44.8,-16.9,-6.9
2.7807,8.884,122.543,-0.237378,33.8,199,9.854,2.3,0.6,24.2,1
0.8523,8.357,-17.9623,0.079131,41.06,75,10.293,2.2,6.2,20.7,15.7
4.6299,11.471,-71.978,-0.230752,49.53,114,9.903,2.7,-26,-10.2,-10.4
2.6958,9.737,-21.4275,0.782119,37.55,140,7.821,3.7,40.3,21.8,-22.5
4.7797,9.779,42.2601,0.367388,51.16,154,7.346,4.8,6.1,22.8,28.3
1.8693,8.741,66.5467,0.198731,76.19,111,7.123,3.1,44.1,1.4,0.1
3.3621,8.005,11.3535,-0.379463,60.47,181,7.028,3.7,-21.3,2.5,15.8
4.3721,10.979,72.1514,0.715379,40.48,63,8.512,2.1,9.4,6.7,-4
1.5258,11.297,111.4483,0.72091,31.63,149,7.493,3,13.9,7.5,-28.5
2.0082,10.799,-106.5694,0.067163,32.13,195,9.358,3.5,-16.5,-9.4,17.1
1.8446,9.063,-69.9814,-0.063937,77.04,116,7.915,3.2,-14.5,-5.9,15.6
2.5926,8.058,-70.1991,-0.359221,73.87,168,9.938,3.7,15.2,15.5,14.6
0.0847,10.858,-84.9216,0.172985,74.23,150,10.617,5,6.7,-16.8,20.1
0.4796,8.964,28.3067,-0.222553,30.47,96,10.636,4.7,6.9,-22.6,18.5
4.3635,8.153,27.152,-0.471997,71.85,96,7.61,4.7,-22.2,-18.6,-21
0.6954,8.43,-24.9881,0.495799,71.56,190,9.543,2.4,31.4,15.2,24.1
2.9949,11.083,47.2979,0.17472,74.63,178,10.486,4.2,29.2,0.8,-22.8
1.7964,11.587,119.5588,0.662937,45.8,45,9.429,2.4,38.3,17.8,-15.2
0.9445,9.826,112.1776,0.197786,45.76,188,7.598,2.6,1.5,-6.1,7.1
1.3858,10.721,117.5767,-0.415897,50.35,109,9.084,4.4,-5.2,23.8,-14.7
3.621,8.866,-27.6886,-0.225318,72.07,166,9.072,4,-0.6,3.6,-1.8
3.1717,8.082,110.1442,-0.118675,37.89,188,10.494,4.6,36.8,17.4,-15.7
1.4987,9.867,-90.9678,0.327574,68.37,200,7.386,3.3,-7.5,8,-26.1
3.2361,10.053,-74.2177,0.154158,57.77,69,9.828,4.2,38.6,-4.5,25
4.0776,11.349,-97.7964,-0.49688,77.74,166,10.549,4.4,29.3,14.8,-11
4.8403,11.171,-46.0124,0.199507,67.38,155,8.532,2.5,-25.5,24.8,-7.2
2.6351,9.483,61.4064,-0.211526,31.77,198,10.185,3.7,28.3,8.7,29.3
1.5795,8.671,-90.4208,-0.39123,75.23,161,10.937,2.5,11.2,4.8,-28.7
4.1531,11.391,59.0227,0.550694,61.01,113,10.132,4.5,15.8,13.2,26.3
2.0767,8.749,85.1383,-0.380821,57.33,167,10.87,3.2,23.6,21.5,29.1
4.8543,9.141,50.2996,-0.47306,39.3,168,10.835,2.4,19.9,19.1,21.7
1.4882,10.849,26.1848,0.305151,61.63,59,10.254,2.8,-29.4,21.7,18.7
0.399,11.555,-41.998,0.456382,74.28,68,9.78,4.7,-4.9,-12.6,24.4
0.9854,9.931,108.2528,0.642987,77.48,176,9.971,3.8,43.1,-17,-16.9
1.64,11.351,27.3581,-0.211119,64.67,158,10.508,5,23.6,-17.3,4
0.7219,11.301,130.8481,-0.493443,35.36,172,7.254,4.5,19.6,-23.2,-1.7
4.7393,11.607,25.4549,0.416058,34.65,150,9.137,2.3,-6.2,-22.6,23.8
4.6094,11.725,-57.6905,-0.313162,59.12,196,9.133,4.1,15.1,1,7.3
1.1662,10.522,145.1455,0.707535,64.33,133,8.891,3.1,18.8,7.1,27.5
3.7347,11.638,31.4426,-0.315339,56.31,199,10.212,2.3,9.4,-14,0.3
1.917,11.973,-30.2994,-0.071752,69.11,174,9.02,3.1,20,13.9,28.6
1.1155,11.858,51.8832,0.245413,49.41,75,10.605,3.9,-19.8,-16.7,-10.1
0.4051,8.981,-34.8291,0.754449,52.27,134,10.873,3,9.6,6.7,-9.7
0.8371,9.381,150.6751,0.431958,37.33,184,10.493,3.2,30.3,-20.6,15.9
4.2106,9.61,93.6518,0.669947,45.47,68,8.049,4.9,-10.6,12.8,-19.6
4.1402,9.016,-5.4811,0.036851,34.5,186,7.104,3.1,-21.6,19.7,-20.6
3.8209,10.976,82.6588,-0.262987,61.97,134,8.92,2,-4.2,6.9,-20.5
4.113,8.784,-13.1884,0.192582,77.56,72,8.905,4,24.5,7.8,-16
2.5113,9.894,-88.7048,0.13942,38.74,141,7.593,2.4,-26.8,24.5,-16.8
3.0449,10.857,-73.8137,0.566553,34.4,95,10.255,2,-2.4,-0.1,16.1
4.4868,11.487,-73.6149,0.08945,56.71,128,8.838,2.9,14,19.6,18.5
0.4184,9.493,95.9859,0.759312,47.73,83,10.637,3.6,18.4,17.1,21.2
4.6274,8.264,109.6105,0.041022,69.46,179,8.706,2.9,-9.7,9.2,19.7
1.9021,11.968,126.598,-0.228625,63.79,69,7.017,2.4,-26.2,16.2,22
3.9143,9.86,100.7054,0.137181,58.38,109,7.799,2.5,-29.9,12.8,-6.3
4.4665,10.621,-50.5993,0.778099,42.46,127,8.431,2.1,-14.1,-21.6,-4.2
